college_name,institute_code,year,counselling_system,round,seat_allocation_type,official_branch_name,normalized_branch,category,category_rank_type,quota,gender_pool,opening_rank,closing_rank,percentile,score,rank_type,source_id,source_page
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2024,JoSAA,Round 5,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,SC,SC category rank,All India,Female-only (including Supernumerary),10281,10281,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2024,JoSAA,Round 5,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,SC,SC category rank,All India,Gender-Neutral,6520,9656,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2024,JoSAA,Round 5,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,ST,ST category rank,All India,Gender-Neutral,3861,4141,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,EWS,All India CRL,All India,Female-only (including Supernumerary),42410,42410,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,534
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,EWS,All India CRL,All India,Gender-Neutral,32809,34538,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,534
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,OBC-NCL,All India CRL,All India,Female-only (including Supernumerary),57252,57252,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,534
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,OBC-NCL,All India CRL,All India,Gender-Neutral,30479,39866,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,534
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,OPEN,All India CRL,All India,Female-only (including Supernumerary),36781,38055,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,534
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,OPEN,All India CRL,All India,Gender-Neutral,27149,29603,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,534
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,SC,All India CRL,All India,Gender-Neutral,160283,167446,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,534
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,ST,All India CRL,All India,Female-only (including Supernumerary),182280,182280,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,535
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,ST,All India CRL,All India,Gender-Neutral,252985,252985,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,534
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Artificial Intelligence and Data Science for DASA-CIWG (4 Years, Bachelor of Technology)",AI & DS,OPEN,All India CRL,DASA- CIWG,Gender-Neutral,311096,934537,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,535
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Artificial Intelligence and Data Science for DASA-Non CIWG (4 Years, Bachelor of Technology)",AI & DS,OPEN,All India CRL,DASA- Non CIWG,Gender-Neutral,530805,530805,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,535
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS,All India CRL,All India,Female-only (including Supernumerary),39228,39228,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,535
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS,All India CRL,All India,Gender-Neutral,30785,32762,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,535
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS (PwD),All India CRL,All India,Gender-Neutral,556733,556733,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,535
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL,All India CRL,All India,Female-only (including Supernumerary),37866,51921,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,536
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL,All India CRL,All India,Gender-Neutral,31438,39178,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,536
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL (PwD),All India CRL,All India,Gender-Neutral,826407,871147,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,536
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN,All India CRL,All India,Female-only (including Supernumerary),34286,36344,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,535
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN,All India CRL,All India,Gender-Neutral,21831,28052,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,535
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN (PwD),All India CRL,All India,Female-only (including Supernumerary),667795,667795,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,535
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN (PwD),All India CRL,All India,Gender-Neutral,519311,519311,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,535
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC,All India CRL,All India,Female-only (including Supernumerary),172296,179943,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,536
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC,All India CRL,All India,Gender-Neutral,109344,164755,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,536
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST,All India CRL,All India,Female-only (including Supernumerary),254391,254391,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,536
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST,All India CRL,All India,Gender-Neutral,134792,256818,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,536
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Computer Science and Engineering for DASA-CIWG (4 Years, Bachelor of Technology)",CSE,OPEN,All India CRL,DASA- CIWG,Gender-Neutral,241379,408977,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,536
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Computer Science and Engineering for DASA-Non CIWG (4 Years, Bachelor of Technology)",CSE,OPEN,All India CRL,DASA- Non CIWG,Gender-Neutral,639012,639012,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,536
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,EWS,All India CRL,All India,Female-only (including Supernumerary),53102,57628,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,537
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,EWS,All India CRL,All India,Gender-Neutral,39255,43761,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,537
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL,All India CRL,All India,Female-only (including Supernumerary),63567,67408,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,537
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL,All India CRL,All India,Gender-Neutral,40282,47068,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,537
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL (PwD),All India CRL,All India,Gender-Neutral,1181333,1181333,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,537
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN,All India CRL,All India,Female-only (including Supernumerary),41360,45367,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,537
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN,All India CRL,All India,Gender-Neutral,30174,36190,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,536
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN (PwD),All India CRL,All India,Gender-Neutral,773902,773902,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,537
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,SC,All India CRL,All India,Female-only (including Supernumerary),204887,204887,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,538
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,SC,All India CRL,All India,Gender-Neutral,175995,187900,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,537
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,ST,All India CRL,All India,Female-only (including Supernumerary),274381,274381,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,538
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 1,Special vacant and DASA seat filling,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,ST,All India CRL,All India,Gender-Neutral,254690,281897,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC004,538
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 2,Special vacant and DASA seat filling,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,EWS,All India CRL,All India,Female-only (including Supernumerary),44331,44331,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC005,245
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 2,Special vacant and DASA seat filling,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,EWS,All India CRL,All India,Gender-Neutral,34853,35054,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC005,245
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 2,Special vacant and DASA seat filling,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,OBC-NCL,All India CRL,All India,Gender-Neutral,40085,40295,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC005,245
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 2,Special vacant and DASA seat filling,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,OPEN,All India CRL,All India,Female-only (including Supernumerary),39457,40129,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC005,245
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 2,Special vacant and DASA seat filling,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,OPEN,All India CRL,All India,Gender-Neutral,29770,30257,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC005,245
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 2,Special vacant and DASA seat filling,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,SC,All India CRL,All India,Gender-Neutral,170462,170462,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC005,245
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 2,Special vacant and DASA seat filling,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS,All India CRL,All India,Female-only (including Supernumerary),42410,42410,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC005,246
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 2,Special vacant and DASA seat filling,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS,All India CRL,All India,Gender-Neutral,32809,33921,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC005,246
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 2,Special vacant and DASA seat filling,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS (PwD),All India CRL,All India,Gender-Neutral,947945,947945,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC005,246
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 2,Special vacant and DASA seat filling,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL,All India CRL,All India,Female-only (including Supernumerary),51952,51952,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC005,246
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 2,Special vacant and DASA seat filling,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL,All India CRL,All India,Gender-Neutral,39416,39690,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC005,246
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 2,Special vacant and DASA seat filling,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN,All India CRL,All India,Female-only (including Supernumerary),36781,37866,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC005,245
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 2,Special vacant and DASA seat filling,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN,All India CRL,All India,Gender-Neutral,28065,28740,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC005,245
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 2,Special vacant and DASA seat filling,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN (PwD),All India CRL,All India,Female-only (including Supernumerary),937992,937992,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC005,246
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 2,Special vacant and DASA seat filling,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN (PwD),All India CRL,All India,Gender-Neutral,795463,795463,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC005,245
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 2,Special vacant and DASA seat filling,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC,All India CRL,All India,Gender-Neutral,170275,170275,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC005,246
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 2,Special vacant and DASA seat filling,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST,All India CRL,All India,Gender-Neutral,272235,273661,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC005,246
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 2,Special vacant and DASA seat filling,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL,All India CRL,All India,Gender-Neutral,47284,47284,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC005,247
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 2,Special vacant and DASA seat filling,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL (PwD),All India CRL,All India,Gender-Neutral,1297663,1297663,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC005,247
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 2,Special vacant and DASA seat filling,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN,All India CRL,All India,Female-only (including Supernumerary),48719,49533,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC005,246
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 2,Special vacant and DASA seat filling,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN,All India CRL,All India,Gender-Neutral,36558,37530,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC005,246
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 2,Special vacant and DASA seat filling,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN (PwD),All India CRL,All India,Gender-Neutral,1193162,1193162,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC005,247
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,CSAB Special,Special Round 2,Special vacant and DASA seat filling,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,SC,All India CRL,All India,Gender-Neutral,190118,190118,,,All India CRL as explicitly stated in CSAB Special 2025 PDF,SRC005,247
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 1,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,EWS,EWS category rank,All India,Female-only (including Supernumerary),4784,4784,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 1,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,EWS,EWS category rank,All India,Gender-Neutral,3494,4052,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 1,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,OBC-NCL,OBC-NCL category rank,All India,Female-only (including Supernumerary),10616,13421,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 1,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,OBC-NCL,OBC-NCL category rank,All India,Gender-Neutral,7544,10110,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 1,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,OBC-NCL (PwD),OBC-NCL (PwD) category rank,All India,Gender-Neutral,357,357,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 1,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,OPEN,CRL,All India,Female-only (including Supernumerary),23237,30414,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 1,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,OPEN,CRL,All India,Gender-Neutral,18106,25197,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 1,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,OPEN (PwD),OPEN-PwD rank,All India,Gender-Neutral,378,378,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 1,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,SC,SC category rank,All India,Female-only (including Supernumerary),4673,4673,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 1,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,SC,SC category rank,All India,Gender-Neutral,4771,6095,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 1,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,ST,ST category rank,All India,Female-only (including Supernumerary),2771,2771,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 1,Regular seat allocation,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI & DS,ST,ST category rank,All India,Gender-Neutral,3104,3354,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 1,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS,EWS category rank,All India,Female-only (including Supernumerary),4327,5336,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 1,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS,EWS category rank,All India,Gender-Neutral,3318,3922,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 1,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS (PwD),EWS (PwD) category rank,All India,Gender-Neutral,192,192,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 1,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL,OBC-NCL category rank,All India,Female-only (including Supernumerary),8526,12578,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 1,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL,OBC-NCL category rank,All India,Gender-Neutral,6416,9854,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 1,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL (PwD),OBC-NCL (PwD) category rank,All India,Gender-Neutral,573,663,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Indian Institute of Information Technology (IIIT), Sri City, Chittoor",307,2025,JoSAA,Round 1,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN,CRL,All India,Female-only (including Supernumerary),21348,30312,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
