college_name,institute_code,year,counselling_system,round,seat_allocation_type,official_branch_name,normalized_branch,category,category_rank_type,quota,gender_pool,opening_rank,closing_rank,percentile,score,rank_type,source_id,source_page
"National Institute of Technology, Rourkela",223,2024,JoSAA,1,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OBC-NCL,OBC-NCL rank,Home State,Gender-Neutral,4158,5374,,,OBC-NCL rank,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,2,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OBC-NCL,OBC-NCL rank,Home State,Gender-Neutral,5374,7567,,,OBC-NCL rank,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,3,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OBC-NCL,OBC-NCL rank,Home State,Gender-Neutral,5374,7567,,,OBC-NCL rank,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,4,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OBC-NCL,OBC-NCL rank,Home State,Gender-Neutral,5374,7567,,,OBC-NCL rank,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,5,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OBC-NCL,OBC-NCL rank,Home State,Gender-Neutral,5374,7567,,,OBC-NCL rank,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,1,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,CRL,Home State,Female-only (including Supernumerary),17069,18539,,,CRL,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,2,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,CRL,Home State,Female-only (including Supernumerary),17069,18539,,,CRL,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,3,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,CRL,Home State,Female-only (including Supernumerary),17069,18539,,,CRL,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,4,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,CRL,Home State,Female-only (including Supernumerary),17069,18539,,,CRL,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,5,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,CRL,Home State,Female-only (including Supernumerary),17069,18539,,,CRL,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,1,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,CRL,Home State,Gender-Neutral,7885,12325,,,CRL,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,2,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,CRL,Home State,Gender-Neutral,7885,13039,,,CRL,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,3,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,CRL,Home State,Gender-Neutral,7885,13039,,,CRL,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,4,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,CRL,Home State,Gender-Neutral,7885,13039,,,CRL,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,5,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,CRL,Home State,Gender-Neutral,7885,13848,,,CRL,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,1,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN (PwD),CRL-PwD,Home State,Gender-Neutral,226,226,,,CRL-PwD,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,2,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN (PwD),CRL-PwD,Home State,Gender-Neutral,226,226,,,CRL-PwD,SRC003,
"National Institute of Technology, Rourkela",223,2024,JoSAA,3,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN (PwD),CRL-PwD,Home State,Gender-Neutral,226,226,,,CRL-PwD,SRC003,
