college_name,institute_code,year,counselling_system,round,seat_allocation_type,official_branch_name,normalized_branch,category,category_rank_type,quota,gender_pool,opening_rank,closing_rank,percentile,score,rank_type,source_id,source_page
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,2,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,CRL,All India,Female-only (including Supernumerary),4354,4354,,,CRL,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,3,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,CRL,All India,Female-only (including Supernumerary),4354,4354,,,CRL,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,4,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,CRL,All India,Female-only (including Supernumerary),4354,4354,,,CRL,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,5,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,CRL,All India,Female-only (including Supernumerary),4354,4354,,,CRL,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,1,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,CRL,All India,Gender-Neutral,1421,2216,,,CRL,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,2,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,CRL,All India,Gender-Neutral,1615,2439,,,CRL,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,3,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,CRL,All India,Gender-Neutral,1615,2486,,,CRL,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,4,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,CRL,All India,Gender-Neutral,1615,2486,,,CRL,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,5,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,CRL,All India,Gender-Neutral,2138,2594,,,CRL,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,1,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN (PwD),CRL-PwD,All India,Gender-Neutral,109,109,,,CRL-PwD,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,2,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN (PwD),CRL-PwD,All India,Gender-Neutral,151,151,,,CRL-PwD,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,3,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN (PwD),CRL-PwD,All India,Gender-Neutral,109,109,,,CRL-PwD,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,4,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN (PwD),CRL-PwD,All India,Gender-Neutral,109,109,,,CRL-PwD,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,5,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN (PwD),CRL-PwD,All India,Gender-Neutral,109,109,,,CRL-PwD,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,1,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,SC rank,All India,Female-only (including Supernumerary),774,774,,,SC rank,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,2,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,SC rank,All India,Female-only (including Supernumerary),774,774,,,SC rank,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,3,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,SC rank,All India,Female-only (including Supernumerary),774,774,,,SC rank,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,4,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,SC rank,All India,Female-only (including Supernumerary),774,774,,,SC rank,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,5,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,SC rank,All India,Female-only (including Supernumerary),774,774,,,SC rank,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,1,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,SC rank,All India,Gender-Neutral,348,545,,,SC rank,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,2,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,SC rank,All India,Gender-Neutral,348,586,,,SC rank,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,3,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,SC rank,All India,Gender-Neutral,348,586,,,SC rank,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,4,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,SC rank,All India,Gender-Neutral,348,586,,,SC rank,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,5,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,SC rank,All India,Gender-Neutral,348,586,,,SC rank,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,1,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,ST rank,All India,Gender-Neutral,224,224,,,ST rank,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,2,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,ST rank,All India,Gender-Neutral,224,224,,,ST rank,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,3,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,ST rank,All India,Gender-Neutral,224,224,,,ST rank,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,4,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,ST rank,All India,Gender-Neutral,224,224,,,ST rank,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,5,Regular JoSAA round,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,ST rank,All India,Gender-Neutral,224,224,,,ST rank,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,1,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",CHE,EWS,GEN-EWS rank,Home State,Gender-Neutral,3109,4447,,,GEN-EWS rank,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,2,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",CHE,EWS,GEN-EWS rank,Home State,Gender-Neutral,3109,4447,,,GEN-EWS rank,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,3,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",CHE,EWS,GEN-EWS rank,Home State,Gender-Neutral,3109,4447,,,GEN-EWS rank,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,4,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",CHE,EWS,GEN-EWS rank,Home State,Gender-Neutral,3109,4447,,,GEN-EWS rank,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,5,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",CHE,EWS,GEN-EWS rank,Home State,Gender-Neutral,3109,4447,,,GEN-EWS rank,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,1,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",CHE,OBC-NCL,OBC-NCL rank,Home State,Female-only (including Supernumerary),9596,9596,,,OBC-NCL rank,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,2,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",CHE,OBC-NCL,OBC-NCL rank,Home State,Female-only (including Supernumerary),13595,13595,,,OBC-NCL rank,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,3,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",CHE,OBC-NCL,OBC-NCL rank,Home State,Female-only (including Supernumerary),13595,13595,,,OBC-NCL rank,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,4,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",CHE,OBC-NCL,OBC-NCL rank,Home State,Female-only (including Supernumerary),13595,13595,,,OBC-NCL rank,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,5,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",CHE,OBC-NCL,OBC-NCL rank,Home State,Female-only (including Supernumerary),13595,13595,,,OBC-NCL rank,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,1,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",CHE,OBC-NCL,OBC-NCL rank,Home State,Gender-Neutral,6959,9037,,,OBC-NCL rank,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,2,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",CHE,OBC-NCL,OBC-NCL rank,Home State,Gender-Neutral,6977,10486,,,OBC-NCL rank,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,3,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",CHE,OBC-NCL,OBC-NCL rank,Home State,Gender-Neutral,6977,10665,,,OBC-NCL rank,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,4,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",CHE,OBC-NCL,OBC-NCL rank,Home State,Gender-Neutral,6977,10665,,,OBC-NCL rank,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,5,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",CHE,OBC-NCL,OBC-NCL rank,Home State,Gender-Neutral,6977,12125,,,OBC-NCL rank,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,1,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",CHE,OPEN,CRL,Home State,Female-only (including Supernumerary),17900,22991,,,CRL,SRC003,
"National Institute of Technology Karnataka, Surathkal",211,2024,JoSAA,2,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",CHE,OPEN,CRL,Home State,Female-only (including Supernumerary),17900,22991,,,CRL,SRC003,
