college_name,institute_code,year,counselling_system,round,seat_allocation_type,official_branch_name,normalized_branch,category,category_rank_type,quota,gender_pool,opening_rank,closing_rank,percentile,score,rank_type,source_id,source_page
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Industrial Chemistry (4 Years, Bachelor of Technology)",Industrial Chemistry,OPEN (PwD),OPEN-PwD rank,All India,Gender-Neutral,3431,3431,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Industrial Chemistry (4 Years, Bachelor of Technology)",Industrial Chemistry,SC,SC category rank,All India,Female-only (including Supernumerary),11198,11198,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Industrial Chemistry (4 Years, Bachelor of Technology)",Industrial Chemistry,SC,SC category rank,All India,Gender-Neutral,6971,6971,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Industrial Chemistry (4 Years, Bachelor of Technology)",Industrial Chemistry,ST,ST category rank,All India,Gender-Neutral,3234,3234,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Industrial Chemistry (4 Years, Bachelor of Technology)",Industrial Chemistry,EWS,EWS category rank,Home State,Gender-Neutral,8422,8422,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Industrial Chemistry (4 Years, Bachelor of Technology)",Industrial Chemistry,OBC-NCL,OBC-NCL category rank,Home State,Female-only (including Supernumerary),51072,51072,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Industrial Chemistry (4 Years, Bachelor of Technology)",Industrial Chemistry,OBC-NCL,OBC-NCL category rank,Home State,Gender-Neutral,29419,30775,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Industrial Chemistry (4 Years, Bachelor of Technology)",Industrial Chemistry,OPEN,CRL,Home State,Female-only (including Supernumerary),44819,44819,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Industrial Chemistry (4 Years, Bachelor of Technology)",Industrial Chemistry,OPEN,CRL,Home State,Gender-Neutral,41128,48642,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Industrial Chemistry (4 Years, Bachelor of Technology)",Industrial Chemistry,SC,SC category rank,Home State,Female-only (including Supernumerary),9601,9601,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Industrial Chemistry (4 Years, Bachelor of Technology)",Industrial Chemistry,SC,SC category rank,Home State,Gender-Neutral,12751,12751,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Industrial Chemistry (4 Years, Bachelor of Technology)",Industrial Chemistry,ST,ST category rank,Home State,Gender-Neutral,5603,5603,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mathematics (5 Years, Integrated Master of Science)",Mathematics,EWS,EWS category rank,All India,Gender-Neutral,7648,7963,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mathematics (5 Years, Integrated Master of Science)",Mathematics,OBC-NCL,OBC-NCL category rank,All India,Gender-Neutral,12288,16851,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mathematics (5 Years, Integrated Master of Science)",Mathematics,OPEN,CRL,All India,Gender-Neutral,21547,42519,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mathematics (5 Years, Integrated Master of Science)",Mathematics,OPEN (PwD),OPEN-PwD rank,All India,Gender-Neutral,246,246,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mathematics (5 Years, Integrated Master of Science)",Mathematics,SC,SC category rank,All India,Gender-Neutral,8045,8841,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mathematics (5 Years, Integrated Master of Science)",Mathematics,ST,ST category rank,All India,Gender-Neutral,3323,3402,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mathematics (5 Years, Integrated Master of Science)",Mathematics,EWS,EWS category rank,Home State,Gender-Neutral,9976,10287,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mathematics (5 Years, Integrated Master of Science)",Mathematics,OBC-NCL,OBC-NCL category rank,Home State,Gender-Neutral,20945,55955,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mathematics (5 Years, Integrated Master of Science)",Mathematics,OPEN,CRL,Home State,Gender-Neutral,33517,56926,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mathematics (5 Years, Integrated Master of Science)",Mathematics,SC,SC category rank,Home State,Gender-Neutral,14220,16853,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mathematics (5 Years, Integrated Master of Science)",Mathematics,ST,ST category rank,Home State,Gender-Neutral,3741,3992,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mathematics and Computing (4 Years, Bachelor of Technology)",Mathematics and Computing,EWS,EWS category rank,All India,Gender-Neutral,1419,1419,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mathematics and Computing (4 Years, Bachelor of Technology)",Mathematics and Computing,OBC-NCL,OBC-NCL category rank,All India,Female-only (including Supernumerary),8145,8145,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mathematics and Computing (4 Years, Bachelor of Technology)",Mathematics and Computing,OBC-NCL,OBC-NCL category rank,All India,Gender-Neutral,3798,4012,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mathematics and Computing (4 Years, Bachelor of Technology)",Mathematics and Computing,OBC-NCL (PwD),OBC-NCL (PwD) category rank,All India,Gender-Neutral,306,306,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mathematics and Computing (4 Years, Bachelor of Technology)",Mathematics and Computing,OPEN,CRL,All India,Female-only (including Supernumerary),15050,15050,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mathematics and Computing (4 Years, Bachelor of Technology)",Mathematics and Computing,OPEN,CRL,All India,Gender-Neutral,7683,8915,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mathematics and Computing (4 Years, Bachelor of Technology)",Mathematics and Computing,SC,SC category rank,All India,Female-only (including Supernumerary),4181,4181,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mathematics and Computing (4 Years, Bachelor of Technology)",Mathematics and Computing,SC,SC category rank,All India,Gender-Neutral,2471,2471,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mathematics and Computing (4 Years, Bachelor of Technology)",Mathematics and Computing,ST,ST category rank,All India,Gender-Neutral,904,904,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mathematics and Computing (4 Years, Bachelor of Technology)",Mathematics and Computing,EWS,EWS category rank,Home State,Gender-Neutral,1326,1352,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mathematics and Computing (4 Years, Bachelor of Technology)",Mathematics and Computing,OBC-NCL,OBC-NCL category rank,Home State,Female-only (including Supernumerary),4115,4115,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mathematics and Computing (4 Years, Bachelor of Technology)",Mathematics and Computing,OBC-NCL,OBC-NCL category rank,Home State,Gender-Neutral,2596,4354,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mathematics and Computing (4 Years, Bachelor of Technology)",Mathematics and Computing,OPEN,CRL,Home State,Female-only (including Supernumerary),15203,15203,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mathematics and Computing (4 Years, Bachelor of Technology)",Mathematics and Computing,OPEN,CRL,Home State,Gender-Neutral,5673,9109,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mathematics and Computing (4 Years, Bachelor of Technology)",Mathematics and Computing,SC,SC category rank,Home State,Female-only (including Supernumerary),2867,2867,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mathematics and Computing (4 Years, Bachelor of Technology)",Mathematics and Computing,SC,SC category rank,Home State,Gender-Neutral,1416,1416,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mathematics and Computing (4 Years, Bachelor of Technology)",Mathematics and Computing,ST,ST category rank,Home State,Gender-Neutral,769,769,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,EWS,EWS category rank,All India,Female-only (including Supernumerary),6258,6617,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,EWS,EWS category rank,All India,Gender-Neutral,4057,4443,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,EWS (PwD),EWS (PwD) category rank,All India,Female-only (including Supernumerary),412,412,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,OBC-NCL,OBC-NCL category rank,All India,Female-only (including Supernumerary),15425,17787,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,OBC-NCL,OBC-NCL category rank,All India,Gender-Neutral,7405,10166,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,OBC-NCL (PwD),OBC-NCL (PwD) category rank,All India,Gender-Neutral,1192,1192,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,OPEN,CRL,All India,Female-only (including Supernumerary),24826,38273,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,OPEN,CRL,All India,Gender-Neutral,15519,25237,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,OPEN (PwD),OPEN-PwD rank,All India,Female-only (including Supernumerary),2810,2810,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,OPEN (PwD),OPEN-PwD rank,All India,Gender-Neutral,2308,2559,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,SC,SC category rank,All India,Female-only (including Supernumerary),8730,9112,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,SC,SC category rank,All India,Gender-Neutral,4005,5846,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,ST,ST category rank,All India,Female-only (including Supernumerary),3465,3683,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,ST,ST category rank,All India,Gender-Neutral,646,2096,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,EWS,EWS category rank,Home State,Female-only (including Supernumerary),8325,8857,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,EWS,EWS category rank,Home State,Gender-Neutral,4474,5295,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,OBC-NCL,OBC-NCL category rank,Home State,Female-only (including Supernumerary),22168,33138,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,OBC-NCL,OBC-NCL category rank,Home State,Gender-Neutral,7782,19928,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,OPEN,CRL,Home State,Female-only (including Supernumerary),24403,44522,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,OPEN,CRL,Home State,Gender-Neutral,11061,28137,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,SC,SC category rank,Home State,Female-only (including Supernumerary),7992,12004,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,SC,SC category rank,Home State,Gender-Neutral,8669,11963,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,ST,ST category rank,Home State,Female-only (including Supernumerary),1850,3245,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,ST,ST category rank,Home State,Gender-Neutral,1709,2898,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Physics (5 Years, Integrated Master of Science)",Physics,EWS,EWS category rank,All India,Gender-Neutral,7325,8014,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Physics (5 Years, Integrated Master of Science)",Physics,EWS (PwD),EWS (PwD) category rank,All India,Gender-Neutral,283,283,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Physics (5 Years, Integrated Master of Science)",Physics,OBC-NCL,OBC-NCL category rank,All India,Gender-Neutral,13332,17040,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Physics (5 Years, Integrated Master of Science)",Physics,OPEN,CRL,All India,Gender-Neutral,23778,38394,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Physics (5 Years, Integrated Master of Science)",Physics,SC,SC category rank,All India,Gender-Neutral,8560,9139,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Physics (5 Years, Integrated Master of Science)",Physics,ST,ST category rank,All India,Gender-Neutral,3230,3230,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Physics (5 Years, Integrated Master of Science)",Physics,EWS,EWS category rank,Home State,Gender-Neutral,10431,11703,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Physics (5 Years, Integrated Master of Science)",Physics,OBC-NCL,OBC-NCL category rank,Home State,Gender-Neutral,33642,51322,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Physics (5 Years, Integrated Master of Science)",Physics,OPEN,CRL,Home State,Gender-Neutral,24904,53489,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Physics (5 Years, Integrated Master of Science)",Physics,SC,SC category rank,Home State,Gender-Neutral,14555,19908,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 4,Regular seat allocation,"Physics (5 Years, Integrated Master of Science)",Physics,ST,ST category rank,Home State,Gender-Neutral,8702,8904,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,EWS,EWS category rank,All India,Female-only (including Supernumerary),2657,2657,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,EWS,EWS category rank,All India,Gender-Neutral,1405,1599,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,OBC-NCL,OBC-NCL category rank,All India,Female-only (including Supernumerary),7190,7364,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,OBC-NCL,OBC-NCL category rank,All India,Gender-Neutral,2451,3750,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,OBC-NCL (PwD),OBC-NCL (PwD) category rank,All India,Gender-Neutral,219,219,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,OPEN,CRL,All India,Female-only (including Supernumerary),9014,15050,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,OPEN,CRL,All India,Gender-Neutral,6925,9454,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,OPEN (PwD),OPEN-PwD rank,All India,Gender-Neutral,529,529,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,SC,SC category rank,All India,Female-only (including Supernumerary),2533,2617,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,SC,SC category rank,All India,Gender-Neutral,2123,2571,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,SC (PwD),SC (PwD) category rank,All India,Gender-Neutral,72,72,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,ST,ST category rank,All India,Female-only (including Supernumerary),1482,1482,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,ST,ST category rank,All India,Gender-Neutral,431,944,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,EWS,EWS category rank,Home State,Female-only (including Supernumerary),3303,3303,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2024,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,EWS,EWS category rank,Home State,Gender-Neutral,1538,1782,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
