college_name,institute_code,year,counselling_system,round,seat_allocation_type,official_branch_name,normalized_branch,category,category_rank_type,quota,gender_pool,opening_rank,closing_rank,percentile,score,rank_type,source_id,source_page
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,OPEN,CRL,All India,Female-only (including Supernumerary),5851,13313,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,OPEN,CRL,All India,Gender-Neutral,6929,8340,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,OPEN (PwD),OPEN-PwD rank,All India,Female-only (including Supernumerary),858,858,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,SC,SC category rank,All India,Female-only (including Supernumerary),3182,3182,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,SC,SC category rank,All India,Gender-Neutral,2071,2297,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,ST,ST category rank,All India,Female-only (including Supernumerary),1422,1422,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,ST,ST category rank,All India,Gender-Neutral,685,925,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,EWS,EWS category rank,Home State,Female-only (including Supernumerary),2941,2941,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,EWS,EWS category rank,Home State,Gender-Neutral,1437,1631,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,OBC-NCL,OBC-NCL category rank,Home State,Female-only (including Supernumerary),5587,7318,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,OBC-NCL,OBC-NCL category rank,Home State,Gender-Neutral,2304,3755,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,OBC-NCL (PwD),OBC-NCL (PwD) category rank,Home State,Gender-Neutral,331,331,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,OPEN,CRL,Home State,Female-only (including Supernumerary),10829,15405,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,OPEN,CRL,Home State,Gender-Neutral,6149,10051,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,OPEN (PwD),OPEN-PwD rank,Home State,Female-only (including Supernumerary),2118,2118,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,SC,SC category rank,Home State,Female-only (including Supernumerary),4307,4307,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,SC,SC category rank,Home State,Gender-Neutral,2016,2472,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,ST,ST category rank,Home State,Female-only (including Supernumerary),1675,1675,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,ST,ST category rank,Home State,Gender-Neutral,352,546,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,EWS,EWS category rank,All India,Female-only (including Supernumerary),5976,5976,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,EWS,EWS category rank,All India,Gender-Neutral,2904,3248,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,EWS (PwD),EWS (PwD) category rank,All India,Gender-Neutral,259,259,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,OBC-NCL,OBC-NCL category rank,All India,Female-only (including Supernumerary),10173,14404,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,OBC-NCL,OBC-NCL category rank,All India,Gender-Neutral,6792,8001,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,OPEN,CRL,All India,Female-only (including Supernumerary),28019,33226,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,OPEN,CRL,All India,Gender-Neutral,5685,18486,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,OPEN (PwD),OPEN-PwD rank,All India,Gender-Neutral,1308,1308,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,SC,SC category rank,All India,Female-only (including Supernumerary),6372,6372,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,SC,SC category rank,All India,Gender-Neutral,3432,4726,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,ST,ST category rank,All India,Female-only (including Supernumerary),2452,2452,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,ST,ST category rank,All India,Gender-Neutral,1205,1466,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,EWS,EWS category rank,Home State,Female-only (including Supernumerary),5312,5312,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,EWS,EWS category rank,Home State,Gender-Neutral,3190,3409,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,OBC-NCL,OBC-NCL category rank,Home State,Female-only (including Supernumerary),10823,11963,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,OBC-NCL,OBC-NCL category rank,Home State,Gender-Neutral,5210,6530,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,OPEN,CRL,Home State,Female-only (including Supernumerary),24624,31631,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,OPEN,CRL,Home State,Gender-Neutral,11382,20341,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,OPEN (PwD),OPEN-PwD rank,Home State,Gender-Neutral,999,999,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,SC,SC category rank,Home State,Female-only (including Supernumerary),4548,4552,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,SC,SC category rank,Home State,Gender-Neutral,3339,4171,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,ST,ST category rank,Home State,Female-only (including Supernumerary),1718,1718,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,ST,ST category rank,Home State,Gender-Neutral,744,1105,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Metallurgical and Materials Engineering,EWS,EWS category rank,All India,Female-only (including Supernumerary),7770,7770,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Metallurgical and Materials Engineering,EWS,EWS category rank,All India,Gender-Neutral,5877,6076,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Metallurgical and Materials Engineering,OBC-NCL,OBC-NCL category rank,All India,Female-only (including Supernumerary),17202,19038,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Metallurgical and Materials Engineering,OBC-NCL,OBC-NCL category rank,All India,Gender-Neutral,11740,13308,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Metallurgical and Materials Engineering,OBC-NCL (PwD),OBC-NCL (PwD) category rank,All India,Female-only (including Supernumerary),1647,1647,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Metallurgical and Materials Engineering,OPEN,CRL,All India,Female-only (including Supernumerary),39308,42734,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Metallurgical and Materials Engineering,OPEN,CRL,All India,Gender-Neutral,32033,35770,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Metallurgical and Materials Engineering,OPEN (PwD),OPEN-PwD rank,All India,Gender-Neutral,2574,2574,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Metallurgical and Materials Engineering,SC,SC category rank,All India,Female-only (including Supernumerary),8536,8536,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Metallurgical and Materials Engineering,SC,SC category rank,All India,Gender-Neutral,5614,6712,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Metallurgical and Materials Engineering,ST,ST category rank,All India,Female-only (including Supernumerary),4286,4286,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Metallurgical and Materials Engineering,ST,ST category rank,All India,Gender-Neutral,2571,2607,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Metallurgical and Materials Engineering,EWS,EWS category rank,Home State,Female-only (including Supernumerary),7335,7335,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Metallurgical and Materials Engineering,EWS,EWS category rank,Home State,Gender-Neutral,5812,5925,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Metallurgical and Materials Engineering,OBC-NCL,OBC-NCL category rank,Home State,Female-only (including Supernumerary),18962,19523,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Metallurgical and Materials Engineering,OBC-NCL,OBC-NCL category rank,Home State,Gender-Neutral,10879,12326,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Metallurgical and Materials Engineering,OPEN,CRL,Home State,Female-only (including Supernumerary),37292,44634,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Metallurgical and Materials Engineering,OPEN,CRL,Home State,Gender-Neutral,28556,35338,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Metallurgical and Materials Engineering,OPEN (PwD),OPEN-PwD rank,Home State,Gender-Neutral,1846,1846,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Metallurgical and Materials Engineering,SC,SC category rank,Home State,Gender-Neutral,5297,6530,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Metallurgical and Materials Engineering,ST,ST category rank,Home State,Female-only (including Supernumerary),3329,3329,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 4,Regular seat allocation,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Metallurgical and Materials Engineering,ST,ST category rank,Home State,Gender-Neutral,1938,1938,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 5,Regular seat allocation,"Architecture (5 Years, Bachelor of Architecture)",Architecture,EWS,EWS category rank,All India,Female-only (including Supernumerary),165,165,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 5,Regular seat allocation,"Architecture (5 Years, Bachelor of Architecture)",Architecture,EWS,EWS category rank,All India,Gender-Neutral,270,417,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 5,Regular seat allocation,"Architecture (5 Years, Bachelor of Architecture)",Architecture,OBC-NCL,OBC-NCL category rank,All India,Female-only (including Supernumerary),703,722,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 5,Regular seat allocation,"Architecture (5 Years, Bachelor of Architecture)",Architecture,OBC-NCL,OBC-NCL category rank,All India,Gender-Neutral,348,700,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 5,Regular seat allocation,"Architecture (5 Years, Bachelor of Architecture)",Architecture,OPEN,CRL,All India,Female-only (including Supernumerary),316,631,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 5,Regular seat allocation,"Architecture (5 Years, Bachelor of Architecture)",Architecture,OPEN,CRL,All India,Gender-Neutral,497,926,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 5,Regular seat allocation,"Architecture (5 Years, Bachelor of Architecture)",Architecture,SC,SC category rank,All India,Female-only (including Supernumerary),143,143,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 5,Regular seat allocation,"Architecture (5 Years, Bachelor of Architecture)",Architecture,SC,SC category rank,All India,Gender-Neutral,159,321,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 5,Regular seat allocation,"Architecture (5 Years, Bachelor of Architecture)",Architecture,ST,ST category rank,All India,Female-only (including Supernumerary),65,65,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 5,Regular seat allocation,"Architecture (5 Years, Bachelor of Architecture)",Architecture,ST,ST category rank,All India,Gender-Neutral,78,192,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 5,Regular seat allocation,"Architecture (5 Years, Bachelor of Architecture)",Architecture,EWS,EWS category rank,Home State,Gender-Neutral,314,751,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 5,Regular seat allocation,"Architecture (5 Years, Bachelor of Architecture)",Architecture,OBC-NCL,OBC-NCL category rank,Home State,Female-only (including Supernumerary),1476,1493,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 5,Regular seat allocation,"Architecture (5 Years, Bachelor of Architecture)",Architecture,OBC-NCL,OBC-NCL category rank,Home State,Gender-Neutral,1134,2298,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 5,Regular seat allocation,"Architecture (5 Years, Bachelor of Architecture)",Architecture,OPEN,CRL,Home State,Female-only (including Supernumerary),712,1296,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 5,Regular seat allocation,"Architecture (5 Years, Bachelor of Architecture)",Architecture,OPEN,CRL,Home State,Gender-Neutral,757,2524,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 5,Regular seat allocation,"Architecture (5 Years, Bachelor of Architecture)",Architecture,SC,SC category rank,Home State,Female-only (including Supernumerary),368,368,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 5,Regular seat allocation,"Architecture (5 Years, Bachelor of Architecture)",Architecture,SC,SC category rank,Home State,Gender-Neutral,424,1669,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 5,Regular seat allocation,"Architecture (5 Years, Bachelor of Architecture)",Architecture,ST,ST category rank,Home State,Female-only (including Supernumerary),1545,1545,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 5,Regular seat allocation,"Architecture (5 Years, Bachelor of Architecture)",Architecture,ST,ST category rank,Home State,Gender-Neutral,433,650,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",Artificial Intelligence and Data Engineering,EWS,EWS category rank,All India,Female-only (including Supernumerary),1598,1598,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",Artificial Intelligence and Data Engineering,EWS,EWS category rank,All India,Gender-Neutral,937,951,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",Artificial Intelligence and Data Engineering,OBC-NCL,OBC-NCL category rank,All India,Female-only (including Supernumerary),4883,4883,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",Artificial Intelligence and Data Engineering,OBC-NCL,OBC-NCL category rank,All India,Gender-Neutral,1831,2173,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",Artificial Intelligence and Data Engineering,OPEN,CRL,All India,Female-only (including Supernumerary),7880,7880,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",Artificial Intelligence and Data Engineering,OPEN,CRL,All India,Gender-Neutral,4505,5514,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",Artificial Intelligence and Data Engineering,SC,SC category rank,All India,Female-only (including Supernumerary),3122,3122,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Malaviya National Institute of Technology Jaipur,202,2024,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)",Artificial Intelligence and Data Engineering,SC,SC category rank,All India,Gender-Neutral,1275,1349,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
