college_name,institute_code,year,counselling_system,round,seat_allocation_type,official_branch_name,normalized_branch,category,category_rank_type,quota,gender_pool,opening_rank,closing_rank,percentile,score,rank_type,source_id,source_page
Indian Institute of Information Technology Guwahati,303,2024,JoSAA,Round 1,Regular JoSAA round,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,OBC-NCL,OBC-NCL rank,All India,Female-only (including Supernumerary),13720,14624,,,OBC-NCL rank,SRC003,
Indian Institute of Information Technology Guwahati,303,2024,JoSAA,Round 2,Regular JoSAA round,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,OBC-NCL,OBC-NCL rank,All India,Female-only (including Supernumerary),15794,17175,,,OBC-NCL rank,SRC003,
Indian Institute of Information Technology Guwahati,303,2024,JoSAA,Round 3,Regular JoSAA round,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,OBC-NCL,OBC-NCL rank,All India,Female-only (including Supernumerary),15794,17451,,,OBC-NCL rank,SRC003,
Indian Institute of Information Technology Guwahati,303,2024,JoSAA,Round 4,Regular JoSAA round,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,OBC-NCL,OBC-NCL rank,All India,Female-only (including Supernumerary),15794,17451,,,OBC-NCL rank,SRC003,
Indian Institute of Information Technology Guwahati,303,2024,JoSAA,Round 5,Regular JoSAA round,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,OBC-NCL,OBC-NCL rank,All India,Female-only (including Supernumerary),16034,17942,,,OBC-NCL rank,SRC003,
Indian Institute of Information Technology Guwahati,303,2024,JoSAA,Round 1,Regular JoSAA round,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,OBC-NCL,OBC-NCL rank,All India,Gender-Neutral,7511,11345,,,OBC-NCL rank,SRC003,
Indian Institute of Information Technology Guwahati,303,2024,JoSAA,Round 2,Regular JoSAA round,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,OBC-NCL,OBC-NCL rank,All India,Gender-Neutral,8786,13242,,,OBC-NCL rank,SRC003,
Indian Institute of Information Technology Guwahati,303,2024,JoSAA,Round 3,Regular JoSAA round,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,OBC-NCL,OBC-NCL rank,All India,Gender-Neutral,8786,13246,,,OBC-NCL rank,SRC003,
Indian Institute of Information Technology Guwahati,303,2024,JoSAA,Round 4,Regular JoSAA round,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,OBC-NCL,OBC-NCL rank,All India,Gender-Neutral,8786,13246,,,OBC-NCL rank,SRC003,
Indian Institute of Information Technology Guwahati,303,2024,JoSAA,Round 5,Regular JoSAA round,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,OBC-NCL,OBC-NCL rank,All India,Gender-Neutral,8786,13518,,,OBC-NCL rank,SRC003,
Indian Institute of Information Technology Guwahati,303,2024,JoSAA,Round 1,Regular JoSAA round,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,OBC-NCL (PwD),OBC-NCL (PwD) rank,All India,Gender-Neutral,862,862,,,OBC-NCL (PwD) rank,SRC003,
Indian Institute of Information Technology Guwahati,303,2024,JoSAA,Round 2,Regular JoSAA round,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,OBC-NCL (PwD),OBC-NCL (PwD) rank,All India,Gender-Neutral,1254,1254,,,OBC-NCL (PwD) rank,SRC003,
Indian Institute of Information Technology Guwahati,303,2024,JoSAA,Round 3,Regular JoSAA round,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,OBC-NCL (PwD),OBC-NCL (PwD) rank,All India,Gender-Neutral,1399,1399,,,OBC-NCL (PwD) rank,SRC003,
